assessmentId,internalTaxonId,scientificName,code,name,note
93423145,22693785,Charadrius sanctaehelenae,2.3,Habitat & natural process restoration,Ensure that mitigation measures are in place for the proposed airport at Prosperous Bay Plain.
93429190,22693883,Thinornis cucullatus,2.1,Site/area management,Advocate for suitable coastal planning and erosion control activities (M. A. Weston in litt. 2007).
93429190,22693883,Thinornis cucullatus,2.2,Invasive/problematic species control,"Adequately fence livestock from breeding beaches<B><SUP>8</SUP></B>.
</P>"
93429190,22693883,Thinornis cucullatus,5.4.3,Sub-national level,"Actively police beaches with high densities of birds and frequent illegal use of off-road vehicles<B><SUP>11</SUP></B>.
</P>"
93429190,22693883,Thinornis cucullatus,2.1,Site/area management,"Prohibit or manage dogs from all areas used by the species, especially when breeding<B><SUP>8</SUP></B>.
</P>"
93429190,22693883,Thinornis cucullatus,5.1.3,Sub-national level,"Restrict access by off-road vehicles to important stretches of beach, perhaps with bans in the breeding season<B><SUP>11</SUP></B>. 
</P>"
93429190,22693883,Thinornis cucullatus,2.1,Site/area management,"Manage, and where appropriate discourage and actively police, the use of key beaches for recreation, and consider bans on vehicle access, horse riding and dog walking in the breeding season (Schulz and Bamford 1987, Baird and Dann 2003, Garnett et al. 2011). "
93429190,22693883,Thinornis cucullatus,4.3,Awareness & communications,"Raise public awareness of the species's ecology and conservation needs. Engage the public in research, monitoring, management and advocacy."
93429190,22693883,Thinornis cucullatus,2.1,Site/area management,"Manage, and in some cases discourage, the use of beaches for human recreation<B><SUP>8,11</SUP></B>. 
</P>"
93429190,22693883,Thinornis cucullatus,2.1,Site/area management,"Manage refuse near beachside towns to reduce numbers of gull and raven species.
</P>"
93429190,22693883,Thinornis cucullatus,2.2,Invasive/problematic species control,"Where necessary reduce predation by cats and foxes and manage native predators (Schulz and Bamford 1987, Baird and Dann 2003). "
93429618,22693899,Thinornis novaeseelandiae,3.4.1,Captive breeding/artificial propagation,"Continue the captive-breeding and release programme at suitable sites around mainland New Zealand, and produce suitable literature on captive management and release techniques."
93429618,22693899,Thinornis novaeseelandiae,2.2,Invasive/problematic species control,"In the longer term, remove cats and Weka from Pitt Island to allow expansion of the South East Island population. "
93429618,22693899,Thinornis novaeseelandiae,2.1,Site/area management,"Maintain habitat quality on South East Island, restrict the number of visitors, and monitor any environmental change (Department of Conservation 2001)."
93440625,22694140,Glareola ocularis,1.1,Site/area protection,"Increase the area of habitat, particularly breeding habitat, that has protected status.
</P>"
93452000,22694413,Larus bulleri,2.2,Invasive/problematic species control,Initiate nest protection and trapping of introduced predators at key colonies.
93452000,22694413,Larus bulleri,2.1,Site/area management,Initiate riverbed weed control if nesting habitat continues to be lost. 
93468044,22694750,Chlidonias albostriatus,2.1,Site/area management,"Spray weeds on rivers if required (Taylor 2000), and commence a trial of establishing islands/rafts in lagoons and tarns (B. D. Bell verbally 1999). "
93468044,22694750,Chlidonias albostriatus,2.2,Invasive/problematic species control,Establish nest protection if predation is identified as significantly affecting breeding success.
93489798,22695105,Haliaeetus sanfordi,4.1,Formal education,"Promote community-based education programmes especially in inland villages. 
</P>"
93489798,22695105,Haliaeetus sanfordi,4.1,Formal education,"Conduct national education programmes to promote its conservation and underline its protected status. 

</P>"
93492859,22695147,Haliaeetus pelagicus,2.1,Site/area management,"In some wintering areas, consideration should be given to establishing special feeding sites, using waste products from fish and meat factories."
93492859,22695147,Haliaeetus pelagicus,2.1,Site/area management,Encourage the development of sustainable management of key fish stocks.
93492859,22695147,Haliaeetus pelagicus,5.1.3,Sub-national level,Establish no disturbance zones in estuaries where conflicts exist between fishers and eagles (M. McGrady <i>et al. in litt</i>. 2012).
93492859,22695147,Haliaeetus pelagicus,1.2,Resource & habitat protection,Preserve potential nest trees in river valleys within 30 km of the sea (M. McGrady <I>et al. in litt</i>. 2012).
93492859,22695147,Haliaeetus pelagicus,3.4.1,Captive breeding/artificial propagation,"Collar and Butchart (2013) suggested that captive breeding should be considered.
"
93492859,22695147,Haliaeetus pelagicus,1.1,Site/area protection,Establish new protected areas to protect important salmon spawning grounds.
93492859,22695147,Haliaeetus pelagicus,2.1,Site/area management,Minimise the damaging effects of industrial development in its Russian breeding grounds.
93503165,22695336,Eutriorchis astur,2.1,Site/area management,"Improve the management and conservation of protected areas in the east coast rainforest belt.
</P>"
93505217,22695368,Circus macrosceles,1.1,Site/area protection,"Identify and establish protected areas to conserve key nesting sites.
</P>"
93505217,22695368,Circus macrosceles,4.3,Awareness & communications,"Raise awareness amongst local communities about the impacts of fire<B><SUP>9</SUP></B>.
</P>"
93505217,22695368,Circus macrosceles,2.1,Site/area management,"Reduce burning at key sites, particularly during the breeding season when fires destroy nests. 
</P>"
93505217,22695368,Circus macrosceles,1.2,Resource & habitat protection,"Improve protection of marshes and grasslands<B><SUP>9</SUP></B>.
</P>"
93512023,22695494,Accipiter butleri,1.1,Site/area protection,Develop a community-governed protected area on Katchall (K. Sivakumar <i>in litt</i>. 2012). 
93515433,22695553,Accipiter imitator,1.2,Resource & habitat protection,"Discuss possibilities of large-scale community-based conservation areas on all three islands.

</P>"
93515433,22695553,Accipiter imitator,4.3,Awareness & communications,"Lobby for tighter controls of commercial logging, especially on Choiseul. 

</P>"
93515924,22695561,Accipiter princeps,5.1.1,International level,"Build conservation capacity within the region as a precursor to properly assessing the measures needed to safeguard forest. Including developing national capacity to effectively engage in international conventions and meet obligations, particularly under the Convention on Biological Diversity."
93515924,22695561,Accipiter princeps,1.2,Resource & habitat protection,Build conservation capacity within the region as a precursor to properly assessing the measures needed to safeguard forest. These may include: working with extractive industries to reduce and offset the impacts of forest exploitation.
93515924,22695561,Accipiter princeps,6.3,Market forces,Build conservation capacity within the region as a precursor to properly assessing the measures needed to safeguard forest. These may include: promoting uptake of environmental certification schemes for products sold in overseas markets.
93515924,22695561,Accipiter princeps,1.1,Site/area protection,Build conservation capacity within the region as a precursor to properly assessing the measures needed to safeguard forest. Including engaging in forest protection measures under the REDD+ initiative.
93515924,22695561,Accipiter princeps,2.1,Site/area management,Build conservation capacity within the region as a precursor to properly assessing the measures needed to safeguard forest. These may include: community-based forest management.
93515924,22695561,Accipiter princeps,4.2,Training,"Build conservation capacity within the region as a precursor to properly assessing the measures needed to safeguard forest. These may include: promoting uptake of environmental certification schemes for products sold in overseas markets; working with extractive industries to reduce and offset the impacts of forest exploitation; community-based forest management; developing national capacity to effectively engage in international conventions and meet obligations, particularly under the Convention on Biological Diversity; engage in forest protection measures under the REDD+ initiative."
93526342,22695732,Cryptoleucopteryx plumbea,1.2,Resource & habitat protection,"Extend protected areas network to include further core areas of remaining habitat.
</P>"
93527446,22695763,Buteogallus lacernulatus,4.3,Awareness & communications,"*Initiate education programmes to address hunting problems.

</P>"
93527446,22695763,Buteogallus lacernulatus,2.1,Site/area management,"*Consolidate protected areas where it occurs. 
</P>"
93527446,22695763,Buteogallus lacernulatus,2.1,Site/area management,"*Maintain and create habitat corridors between forest fragments. 
</P>"
93528212,22695789,Pseudastur occidentalis,1.1,Site/area protection,"Designate the Aw&aacute; Reserve, Cotacachi-Cayapas Ecological Reserve, Awacachi Corridor, Gran Reserva Chachi, and Canand&eacute; Reserve, including the R&iacute;o Santiago, Cayapas, &Oacute;nzole, and Hoja Blanca drainages, as a biosphere reserve<B><SUP>9,10</SUP></B>. 
</P>"
93528212,22695789,Pseudastur occidentalis,1.1,Site/area protection,"*Map the forest patches of the Cordillera Chong&oacute;n-Colonche to identify further sites for protection<B><SUP>2</SUP></B>.
</P>"
93528212,22695789,Pseudastur occidentalis,5.4.3,Sub-national level,"Consolidate protection of the Mache-Chindul Ecological Reserve through law enforcement against illegal logging, hunting, and colonization inside the reserves and sustainable management projects in its buffer zone<B><SUP>9</SUP></B>
</P>"
93528212,22695789,Pseudastur occidentalis,2.1,Site/area management," *Effectively protect habitat in Tumbes Reserved Zone and Machalilla National Park.

</P>"
93530845,22695855,Buteogallus coronatus,3.1.1,Harvest management,"<B>Enforce legal protection of the species. </B>
</P>"
93530845,22695855,Buteogallus coronatus,4.3,Awareness & communications,"<B>Organise awareness campaigns to limit hunting near key populations.
</B>
</P>"
93533926,22695909,Buteo galapagoensis,5.1.3,Sub-national level,"*Minimise illegal persecution.

</P>"
93535276,22695936,Buteo ventralis,1.1,Site/area protection,"Protect areas of suitable habitat and safeguard against the effects of logging and overgrazing.
</P>"
93538251,22696007,Harpyopsis novaeguineae,4.3,Awareness & communications,"Utilise as a flagship species in ecotourism initiatives.

</P>"
93538251,22696007,Harpyopsis novaeguineae,2.1,Site/area management,"Enforce protection in uninhabited reserve areas. 

</P>"
93538251,22696007,Harpyopsis novaeguineae,3.1.1,Harvest management,"Investigate hunting levels and possible regulation though discussions with local hunters. 
</P>"
